CombinedSpineCont... started logging at time 09072018_171106 with 4 abstract markers.
time (sec),rot vert pos (rad),0_abstractMarker((0.5  0.5  0.5)).X,0_abstractMarker((0.5  0.5  0.5)).Y,0_abstractMarker((0.5  0.5  0.5)).Z,1_abstractMarker((0.2  0.7  0.2)).X,1_abstractMarker((0.2  0.7  0.2)).Y,1_abstractMarker((0.2  0.7  0.2)).Z,2_abstractMarker((0.5  0.2  0)).X,2_abstractMarker((0.5  0.2  0)).Y,2_abstractMarker((0.5  0.2  0)).Z,3_abstractMarker((0  0.7  0.7)).X,3_abstractMarker((0  0.7  0.7)).Y,3_abstractMarker((0  0.7  0.7)).Z,
32.0372,0.31742,-0.671135,1.50014,-0.0789459,-0.641247,1.50014,0.0690665,0.0231323,1.50015,-0.0688599,-0.00523567,1.50015,0.0794515,
32.0473,0.317568,-0.671137,1.50014,-0.0789436,-0.641248,1.50014,0.0690688,0.0231328,1.50015,-0.0688543,-0.00523532,1.50015,0.0794571,
32.0574,0.317717,-0.671138,1.50014,-0.0789413,-0.641249,1.50014,0.069071,0.0231333,1.50015,-0.0688487,-0.00523498,1.50015,0.0794626,
32.0675,0.317866,-0.671139,1.50014,-0.078939,-0.64125,1.50014,0.0690733,0.0231337,1.50015,-0.0688432,-0.00523464,1.50015,0.0794681,
32.0776,0.318015,-0.67114,1.50014,-0.0789368,-0.641251,1.50014,0.0690755,0.0231342,1.50015,-0.0688377,-0.00523431,1.50015,0.0794736,
32.0877,0.318164,-0.671141,1.50014,-0.0789345,-0.641251,1.50014,0.0690777,0.0231347,1.50015,-0.0688322,-0.00523399,1.50015,0.079479,
32.0978,0.318313,-0.671142,1.50014,-0.0789323,-0.641252,1.50014,0.0690799,0.0231351,1.50015,-0.0688268,-0.00523368,1.50015,0.0794844,
32.1079,0.318462,-0.671143,1.50014,-0.0789302,-0.641253,1.50014,0.069082,0.0231355,1.50015,-0.0688214,-0.00523338,1.50015,0.0794898,
32.118,0.318611,-0.671144,1.50014,-0.078928,-0.641254,1.50014,0.0690842,0.023136,1.50015,-0.068816,-0.00523308,1.50015,0.0794952,
32.1281,0.31876,-0.671145,1.50014,-0.0789259,-0.641255,1.50014,0.0690863,0.0231364,1.50015,-0.0688106,-0.00523279,1.50015,0.0795005,
32.1382,0.318909,-0.671146,1.50014,-0.0789238,-0.641256,1.50014,0.0690884,0.0231368,1.50015,-0.0688053,-0.0052325,1.50015,0.0795058,
32.1483,0.319057,-0.671147,1.50014,-0.0789217,-0.641257,1.50014,0.0690904,0.0231372,1.50015,-0.0688,-0.00523222,1.50015,0.0795111,
32.1584,0.319206,-0.671148,1.50014,-0.0789197,-0.641258,1.50014,0.0690924,0.0231376,1.50015,-0.0687947,-0.00523195,1.50015,0.0795163,
32.1685,0.319355,-0.671149,1.50014,-0.0789176,-0.641259,1.50014,0.0690945,0.023138,1.50015,-0.0687895,-0.00523169,1.50015,0.0795215,
32.1786,0.319504,-0.67115,1.50014,-0.0789156,-0.641259,1.50014,0.0690964,0.0231384,1.50015,-0.0687843,-0.00523143,1.50015,0.0795267,
32.1887,0.319652,-0.671151,1.50014,-0.0789136,-0.64126,1.50014,0.0690984,0.0231387,1.50015,-0.0687791,-0.00523118,1.50015,0.0795319,
32.1988,0.319802,-0.671152,1.50014,-0.0789117,-0.641261,1.50014,0.0691003,0.0231391,1.50015,-0.0687739,-0.00523094,1.50015,0.079537,
32.2089,0.319951,-0.671152,1.50014,-0.0789098,-0.641262,1.50014,0.0691022,0.0231395,1.50015,-0.0687688,-0.0052307,1.50015,0.0795421,
32.219,0.3201,-0.671153,1.50014,-0.0789078,-0.641263,1.50014,0.0691041,0.0231398,1.50015,-0.0687637,-0.00523047,1.50015,0.0795472,
32.2291,0.320248,-0.671154,1.50014,-0.078906,-0.641263,1.50014,0.069106,0.0231402,1.50015,-0.0687587,-0.00523025,1.50015,0.0795522,
32.2392,0.320397,-0.671155,1.50014,-0.0789041,-0.641264,1.50014,0.0691078,0.0231405,1.50015,-0.0687536,-0.00523003,1.50015,0.0795572,
32.2493,0.320546,-0.671156,1.50014,-0.0789023,-0.641265,1.50014,0.0691097,0.0231408,1.50015,-0.0687486,-0.00522982,1.50015,0.0795622,
32.2594,0.320695,-0.671157,1.50014,-0.0789005,-0.641266,1.50014,0.0691115,0.0231412,1.50015,-0.0687436,-0.00522962,1.50015,0.0795672,
32.2695,0.320844,-0.671158,1.50014,-0.0788987,-0.641266,1.50014,0.0691132,0.0231415,1.50015,-0.0687387,-0.00522942,1.50015,0.0795721,
32.2796,0.320993,-0.671158,1.50014,-0.0788969,-0.641267,1.50014,0.069115,0.0231418,1.50015,-0.0687337,-0.00522923,1.50015,0.079577,
32.2897,0.321142,-0.671159,1.50014,-0.0788951,-0.641268,1.50014,0.0691167,0.0231421,1.50015,-0.0687288,-0.00522904,1.50015,0.0795819,
32.2998,0.321291,-0.67116,1.50014,-0.0788934,-0.641269,1.50014,0.0691184,0.0231424,1.50015,-0.068724,-0.00522886,1.50015,0.0795868,
32.3099,0.321441,-0.671161,1.50014,-0.0788917,-0.641269,1.50014,0.0691201,0.0231427,1.50015,-0.0687191,-0.00522868,1.50015,0.0795916,
32.32,0.32159,-0.671161,1.50014,-0.07889,-0.64127,1.50014,0.0691217,0.023143,1.50015,-0.0687143,-0.00522851,1.50015,0.0795964,
32.3301,0.321739,-0.671162,1.50014,-0.0788884,-0.641271,1.50014,0.0691234,0.0231433,1.50015,-0.0687095,-0.00522834,1.50015,0.0796012,
32.3402,0.321888,-0.671163,1.50014,-0.0788868,-0.641271,1.50014,0.069125,0.0231435,1.50015,-0.0687047,-0.00522818,1.50015,0.0796059,
32.3503,0.322036,-0.671164,1.50014,-0.0788851,-0.641272,1.50014,0.0691266,0.0231438,1.50015,-0.0686999,-0.00522803,1.50015,0.0796107,
32.3604,0.322186,-0.671164,1.50014,-0.0788835,-0.641272,1.50014,0.0691282,0.0231441,1.50015,-0.0686952,-0.00522788,1.50015,0.0796154,
32.3705,0.322335,-0.671165,1.50014,-0.078882,-0.641273,1.50014,0.0691297,0.0231443,1.50015,-0.0686905,-0.00522773,1.50015,0.0796201,
32.3806,0.322484,-0.671166,1.50014,-0.0788804,-0.641274,1.50014,0.0691313,0.0231446,1.50015,-0.0686858,-0.00522759,1.50015,0.0796247,
32.3907,0.322634,-0.671167,1.50014,-0.0788789,-0.641274,1.50014,0.0691328,0.0231448,1.50015,-0.0686811,-0.00522745,1.50015,0.0796294,
32.4008,0.322783,-0.671167,1.50014,-0.0788773,-0.641275,1.50014,0.0691343,0.0231451,1.50015,-0.0686765,-0.00522732,1.50015,0.079634,
32.4109,0.322932,-0.671168,1.50014,-0.0788758,-0.641276,1.50014,0.0691358,0.0231453,1.50015,-0.0686719,-0.00522719,1.50015,0.0796386,
32.421,0.323082,-0.671169,1.50014,-0.0788744,-0.641276,1.50014,0.0691373,0.0231456,1.50015,-0.0686673,-0.00522706,1.50015,0.0796432,
32.4311,0.323231,-0.671169,1.50014,-0.0788729,-0.641277,1.50014,0.0691387,0.0231458,1.50015,-0.0686627,-0.00522694,1.50015,0.0796478,
32.4412,0.32338,-0.67117,1.50014,-0.0788714,-0.641277,1.50014,0.0691402,0.023146,1.50015,-0.0686581,-0.00522682,1.50015,0.0796523,
32.4513,0.323529,-0.671171,1.50014,-0.07887,-0.641278,1.50014,0.0691416,0.0231462,1.50015,-0.0686535,-0.00522671,1.50015,0.0796569,
32.4614,0.323678,-0.671171,1.50014,-0.0788686,-0.641278,1.50014,0.069143,0.0231465,1.50015,-0.068649,-0.0052266,1.50015,0.0796614,
32.4715,0.323828,-0.671172,1.50014,-0.0788672,-0.641279,1.50014,0.0691444,0.0231467,1.50015,-0.0686445,-0.00522649,1.50015,0.0796659,
32.4816,0.323977,-0.671173,1.50014,-0.0788658,-0.641279,1.50014,0.0691457,0.0231469,1.50015,-0.06864,-0.00522638,1.50015,0.0796704,
32.4917,0.324126,-0.671173,1.50014,-0.0788644,-0.64128,1.50014,0.0691471,0.0231471,1.50015,-0.0686355,-0.00522628,1.50015,0.0796748,
32.5018,0.324276,-0.671174,1.50014,-0.078863,-0.641281,1.50014,0.0691485,0.0231473,1.50015,-0.068631,-0.00522618,1.50015,0.0796793,
32.5119,0.324425,-0.671174,1.50014,-0.0788616,-0.641281,1.50014,0.0691498,0.0231475,1.50015,-0.0686265,-0.00522608,1.50015,0.0796837,
32.522,0.324575,-0.671175,1.50014,-0.0788603,-0.641282,1.50014,0.0691511,0.0231477,1.50015,-0.0686221,-0.00522599,1.50015,0.0796882,
32.5321,0.324725,-0.671176,1.50014,-0.078859,-0.641282,1.50014,0.0691525,0.0231479,1.50015,-0.0686176,-0.0052259,1.50015,0.0796926,
32.5422,0.324874,-0.671176,1.50014,-0.0788576,-0.641283,1.50014,0.0691538,0.0231481,1.50015,-0.0686132,-0.00522581,1.50015,0.079697,
32.5523,0.325024,-0.671177,1.50014,-0.0788563,-0.641283,1.50014,0.0691551,0.0231483,1.50015,-0.0686088,-0.00522572,1.50015,0.0797014,
32.5624,0.325173,-0.671177,1.50014,-0.078855,-0.641284,1.50014,0.0691564,0.0231485,1.50015,-0.0686044,-0.00522564,1.50015,0.0797058,
32.5725,0.325322,-0.671178,1.50014,-0.0788537,-0.641284,1.50014,0.0691576,0.0231487,1.50015,-0.0686,-0.00522555,1.50015,0.0797102,
32.5826,0.325472,-0.671179,1.50014,-0.0788524,-0.641285,1.50014,0.0691589,0.0231489,1.50015,-0.0685956,-0.00522547,1.50015,0.0797146,
32.5927,0.325621,-0.671179,1.50014,-0.0788511,-0.641285,1.50014,0.0691602,0.0231491,1.50015,-0.0685912,-0.00522539,1.50015,0.0797189,
32.6028,0.325771,-0.67118,1.50014,-0.0788499,-0.641286,1.50014,0.0691614,0.0231492,1.50015,-0.0685868,-0.00522531,1.50015,0.0797233,
