CombinedSpineCont... started logging at time 09072018_160032 with 4 abstract markers.
time (sec),rot vert pos (rad),0_abstractMarker((0.5  0.5  0.5)).X,0_abstractMarker((0.5  0.5  0.5)).Y,0_abstractMarker((0.5  0.5  0.5)).Z,1_abstractMarker((0.2  0.7  0.2)).X,1_abstractMarker((0.2  0.7  0.2)).Y,1_abstractMarker((0.2  0.7  0.2)).Z,2_abstractMarker((0.5  0.2  0)).X,2_abstractMarker((0.5  0.2  0)).Y,2_abstractMarker((0.5  0.2  0)).Z,3_abstractMarker((0  0.7  0.7)).X,3_abstractMarker((0  0.7  0.7)).Y,3_abstractMarker((0  0.7  0.7)).Z,
0.8181,0,-0.613271,1.50013,-0.0753505,-0.614053,1.50013,0.0756474,-0.0278727,1.50012,-0.0784436,-0.0256128,1.50012,0.0725395,
0.8282,0,-0.613271,1.50013,-0.0753506,-0.614053,1.50013,0.0756473,-0.0278724,1.50012,-0.0784436,-0.0256125,1.50012,0.0725395,
0.8383,0,-0.613271,1.50013,-0.0753507,-0.614053,1.50013,0.0756472,-0.0278721,1.50012,-0.0784435,-0.0256122,1.50012,0.0725396,
0.8484,0,-0.613271,1.50013,-0.0753508,-0.614053,1.50013,0.0756471,-0.0278718,1.50012,-0.0784435,-0.0256118,1.50012,0.0725396,
0.8585,0,-0.613271,1.50013,-0.0753509,-0.614053,1.50013,0.075647,-0.0278715,1.50012,-0.0784434,-0.0256115,1.50012,0.0725396,
0.8686,0,-0.613271,1.50013,-0.075351,-0.614053,1.50013,0.0756469,-0.0278711,1.50012,-0.0784434,-0.0256111,1.50012,0.0725397,
0.8787,0,-0.613271,1.50013,-0.0753511,-0.614053,1.50013,0.0756468,-0.0278707,1.50012,-0.0784434,-0.0256106,1.50012,0.0725397,
0.8888,0,-0.613271,1.50013,-0.0753513,-0.614053,1.50013,0.0756467,-0.0278703,1.50012,-0.0784433,-0.0256102,1.50012,0.0725398,
0.8989,0,-0.613271,1.50013,-0.0753514,-0.614053,1.50013,0.0756466,-0.0278699,1.50012,-0.0784433,-0.0256097,1.50012,0.0725398,
0.909,0,-0.613272,1.50013,-0.0753515,-0.614053,1.50013,0.0756465,-0.0278694,1.50012,-0.0784432,-0.0256092,1.50012,0.0725398,
0.9191,0,-0.613272,1.50013,-0.0753516,-0.614054,1.50013,0.0756464,-0.027869,1.50012,-0.0784432,-0.0256087,1.50012,0.0725399,
0.9292,0,-0.613272,1.50013,-0.0753517,-0.614054,1.50013,0.0756463,-0.0278685,1.50012,-0.0784432,-0.0256082,1.50012,0.0725399,
0.9393,0,-0.613272,1.50013,-0.0753518,-0.614054,1.50013,0.0756462,-0.027868,1.50012,-0.0784432,-0.0256076,1.50012,0.0725399,
0.9494,0,-0.613272,1.50013,-0.0753519,-0.614054,1.50013,0.0756461,-0.0278675,1.50012,-0.0784431,-0.0256071,1.50012,0.07254,
0.9595,0,-0.613272,1.50013,-0.075352,-0.614054,1.50013,0.075646,-0.027867,1.50012,-0.0784431,-0.0256065,1.50012,0.07254,
0.9696,0,-0.613272,1.50013,-0.0753521,-0.614054,1.50013,0.0756459,-0.0278666,1.50012,-0.078443,-0.025606,1.50012,0.07254,
0.9797,0,-0.613272,1.50013,-0.0753522,-0.614054,1.50013,0.0756458,-0.0278661,1.50012,-0.078443,-0.0256055,1.50012,0.0725401,
0.9898,0,-0.613272,1.50013,-0.0753523,-0.614054,1.50013,0.0756457,-0.0278656,1.50012,-0.078443,-0.025605,1.50012,0.0725401,
0.9999,0,-0.613272,1.50013,-0.0753524,-0.614054,1.50013,0.0756456,-0.0278652,1.50012,-0.078443,-0.0256045,1.50012,0.0725401,
1.01,0,-0.613273,1.50013,-0.0753525,-0.614054,1.50013,0.0756455,-0.0278648,1.50012,-0.0784429,-0.025604,1.50012,0.0725402,
1.0201,0,-0.613273,1.50013,-0.0753526,-0.614054,1.50013,0.0756454,-0.0278643,1.50012,-0.0784429,-0.0256036,1.50012,0.0725402,
1.0302,0,-0.613273,1.50013,-0.0753527,-0.614054,1.50013,0.0756453,-0.0278639,1.50012,-0.0784428,-0.0256031,1.50012,0.0725402,
1.0403,0,-0.613273,1.50013,-0.0753528,-0.614055,1.50013,0.0756452,-0.0278635,1.50012,-0.0784428,-0.0256027,1.50012,0.0725403,
1.0504,0,-0.613273,1.50013,-0.0753529,-0.614055,1.50013,0.0756451,-0.0278632,1.50012,-0.0784428,-0.0256023,1.50012,0.0725403,
1.0605,0,-0.613273,1.50013,-0.075353,-0.614055,1.50013,0.075645,-0.0278628,1.50012,-0.0784427,-0.0256019,1.50012,0.0725403,
1.0706,0,-0.613273,1.50013,-0.0753531,-0.614055,1.50013,0.0756449,-0.0278624,1.50012,-0.0784427,-0.0256015,1.50012,0.0725404,
1.0807,0,-0.613273,1.50013,-0.0753532,-0.614055,1.50013,0.0756448,-0.027862,1.50012,-0.0784426,-0.025601,1.50012,0.0725404,
1.0908,0,-0.613273,1.50013,-0.0753533,-0.614055,1.50013,0.0756447,-0.0278617,1.50012,-0.0784426,-0.0256006,1.50012,0.0725405,
1.1009,0,-0.613273,1.50013,-0.0753534,-0.614055,1.50013,0.0756446,-0.0278613,1.50012,-0.0784426,-0.0256002,1.50012,0.0725405,
1.111,0,-0.613274,1.50013,-0.0753535,-0.614055,1.50013,0.0756445,-0.0278609,1.50012,-0.0784425,-0.0255998,1.50012,0.0725405,
1.1211,0,-0.613274,1.50013,-0.0753536,-0.614055,1.50013,0.0756444,-0.0278605,1.50012,-0.0784425,-0.0255994,1.50012,0.0725406,
1.1312,0,-0.613274,1.50013,-0.0753537,-0.614055,1.50013,0.0756443,-0.0278601,1.50012,-0.0784424,-0.025599,1.50012,0.0725406,
1.1413,0,-0.613274,1.50013,-0.0753538,-0.614055,1.50013,0.0756442,-0.0278597,1.50012,-0.0784424,-0.0255985,1.50012,0.0725407,
1.1514,0,-0.613274,1.50013,-0.0753539,-0.614056,1.50013,0.0756441,-0.0278593,1.50012,-0.0784424,-0.0255981,1.50012,0.0725407,
1.1615,0,-0.613274,1.50013,-0.075354,-0.614056,1.50013,0.075644,-0.0278589,1.50012,-0.0784423,-0.0255976,1.50012,0.0725407,
1.1716,0,-0.613274,1.50013,-0.0753541,-0.614056,1.50013,0.0756438,-0.0278585,1.50012,-0.0784423,-0.0255972,1.50012,0.0725408,
1.1817,0,-0.613274,1.50013,-0.0753542,-0.614056,1.50013,0.0756437,-0.0278581,1.50012,-0.0784423,-0.0255967,1.50012,0.0725408,
1.1918,0,-0.613274,1.50013,-0.0753543,-0.614056,1.50013,0.0756436,-0.0278577,1.50012,-0.0784422,-0.0255963,1.50012,0.0725408,
1.2019,0,-0.613274,1.50013,-0.0753544,-0.614056,1.50013,0.0756435,-0.0278572,1.50012,-0.0784422,-0.0255958,1.50012,0.0725409,
1.212,0,-0.613275,1.50013,-0.0753545,-0.614056,1.50013,0.0756434,-0.0278568,1.50012,-0.0784422,-0.0255953,1.50012,0.0725409,
1.2221,0,-0.613275,1.50013,-0.0753546,-0.614056,1.50013,0.0756433,-0.0278564,1.50012,-0.0784421,-0.0255948,1.50012,0.0725409,
1.2322,0,-0.613275,1.50013,-0.0753547,-0.614056,1.50013,0.0756432,-0.027856,1.50012,-0.0784421,-0.0255943,1.50012,0.072541,
1.2423,0,-0.613275,1.50013,-0.0753548,-0.614056,1.50013,0.0756431,-0.0278555,1.50012,-0.0784421,-0.0255939,1.50012,0.072541,
1.2524,0,-0.613275,1.50013,-0.0753549,-0.614056,1.50013,0.075643,-0.0278551,1.50012,-0.078442,-0.0255934,1.50012,0.072541,
1.2625,0,-0.613275,1.50013,-0.075355,-0.614056,1.50013,0.0756429,-0.0278547,1.50012,-0.078442,-0.0255929,1.50012,0.0725411,
1.2726,0,-0.613275,1.50013,-0.0753551,-0.614057,1.50013,0.0756428,-0.0278542,1.50012,-0.078442,-0.0255924,1.50012,0.0725411,
