CombinedSpineCont... started logging at time 03012018_174035 with 4 abstract markers.
time (sec),rot vert pos (rad),0_abstractMarker((0.5  0.5  0.5)).X,0_abstractMarker((0.5  0.5  0.5)).Y,0_abstractMarker((0.5  0.5  0.5)).Z,1_abstractMarker((0.2  0.7  0.2)).X,1_abstractMarker((0.2  0.7  0.2)).Y,1_abstractMarker((0.2  0.7  0.2)).Z,2_abstractMarker((0.5  0.2  0)).X,2_abstractMarker((0.5  0.2  0)).Y,2_abstractMarker((0.5  0.2  0)).Z,3_abstractMarker((0  0.7  0.7)).X,3_abstractMarker((0  0.7  0.7)).Y,3_abstractMarker((0  0.7  0.7)).Z,
10.7666,0.0434643,-0.679102,1.4984,-0.078281,-0.695766,1.4984,0.0717968,0.0247799,1.4985,-0.0799481,0.03981,1.4985,0.070302,
10.7767,0.0436899,-0.679103,1.4984,-0.0782837,-0.695767,1.4984,0.071794,0.0247763,1.4985,-0.0799506,0.0398108,1.4985,0.0702991,
10.7868,0.0440056,-0.679103,1.4984,-0.0782862,-0.695767,1.4984,0.0717914,0.0247725,1.4985,-0.0799532,0.0398117,1.4985,0.070296,
10.7969,0.0442667,-0.679104,1.4984,-0.0782886,-0.695768,1.4984,0.0717891,0.0247682,1.4985,-0.0799558,0.0398125,1.4985,0.0702929,
10.807,0.0443687,-0.679104,1.4984,-0.0782908,-0.695769,1.4984,0.0717868,0.0247636,1.4985,-0.0799584,0.0398134,1.4985,0.0702898,
10.8171,0.0442972,-0.679104,1.4984,-0.0782931,-0.695769,1.4984,0.0717845,0.0247589,1.4985,-0.0799609,0.0398142,1.4985,0.0702866,
10.8272,0.0441679,-0.679105,1.4984,-0.0782955,-0.69577,1.4984,0.071782,0.0247545,1.4985,-0.0799635,0.0398151,1.4985,0.0702836,
10.8373,0.0441025,-0.679105,1.4984,-0.0782981,-0.695771,1.4984,0.0717794,0.0247505,1.4985,-0.079966,0.0398159,1.4985,0.0702806,
10.8474,0.0441998,-0.679106,1.4984,-0.0783007,-0.695772,1.4984,0.0717767,0.0247468,1.4985,-0.0799684,0.0398166,1.4985,0.0702777,
10.8575,0.0444817,-0.679106,1.4984,-0.0783033,-0.695772,1.4984,0.0717742,0.0247432,1.4985,-0.0799709,0.0398174,1.4985,0.0702748,
10.8676,0.0448081,-0.679106,1.4984,-0.0783056,-0.695773,1.4984,0.0717718,0.0247393,1.4985,-0.0799735,0.0398182,1.4985,0.0702718,
10.8777,0.0450385,-0.679107,1.4984,-0.0783077,-0.695774,1.4984,0.0717696,0.0247347,1.4985,-0.079976,0.0398191,1.4985,0.0702687,
10.8878,0.0450797,-0.679107,1.4984,-0.0783098,-0.695774,1.4984,0.0717675,0.02473,1.4985,-0.0799786,0.0398199,1.4985,0.0702656,
10.8979,0.0449666,-0.679107,1.4984,-0.078312,-0.695775,1.4984,0.0717653,0.0247253,1.4985,-0.0799811,0.0398207,1.4985,0.0702625,
10.908,0.0448376,-0.679108,1.4984,-0.0783143,-0.695775,1.4984,0.0717629,0.0247209,1.4985,-0.0799835,0.0398215,1.4985,0.0702595,
10.9181,0.044808,-0.679108,1.4984,-0.0783168,-0.695776,1.4984,0.0717604,0.0247169,1.4985,-0.0799859,0.0398223,1.4985,0.0702566,
10.9282,0.0449684,-0.679108,1.4984,-0.0783193,-0.695777,1.4984,0.0717579,0.0247133,1.4985,-0.0799884,0.039823,1.4985,0.0702538,
10.9383,0.0452851,-0.679109,1.4984,-0.0783216,-0.695778,1.4984,0.0717555,0.0247096,1.4985,-0.0799908,0.0398238,1.4985,0.0702509,
10.9484,0.0455976,-0.679109,1.4984,-0.0783237,-0.695778,1.4984,0.0717534,0.0247055,1.4985,-0.0799933,0.0398246,1.4985,0.0702479,
10.9585,0.0457796,-0.679109,1.4984,-0.0783257,-0.695779,1.4984,0.0717514,0.0247008,1.4985,-0.0799958,0.0398254,1.4985,0.0702449,
10.9686,0.0457663,-0.67911,1.4984,-0.0783276,-0.695779,1.4984,0.0717494,0.024696,1.4985,-0.0799983,0.0398262,1.4985,0.0702418,
10.9787,0.0456393,-0.67911,1.4984,-0.0783297,-0.69578,1.4984,0.0717473,0.0246914,1.4985,-0.0800007,0.039827,1.4985,0.0702388,
10.9888,0.0455336,-0.67911,1.4984,-0.078332,-0.695781,1.4984,0.071745,0.0246871,1.4985,-0.0800031,0.0398277,1.4985,0.0702359,
10.9989,0.0455537,-0.679111,1.4984,-0.0783343,-0.695781,1.4984,0.0717426,0.0246832,1.4985,-0.0800055,0.0398285,1.4985,0.0702331,
11.009,0.0457669,-0.679111,1.4984,-0.0783366,-0.695782,1.4984,0.0717403,0.0246797,1.4985,-0.0800078,0.0398292,1.4985,0.0702303,
11.0191,0.0460896,-0.679111,1.4984,-0.0783388,-0.695783,1.4984,0.0717381,0.0246759,1.4985,-0.0800102,0.0398299,1.4985,0.0702274,
11.0292,0.046369,-0.679111,1.4984,-0.0783407,-0.695783,1.4984,0.0717361,0.0246716,1.4985,-0.0800126,0.0398307,1.4985,0.0702245,
11.0393,0.0464947,-0.679112,1.4984,-0.0783425,-0.695784,1.4984,0.0717343,0.0246669,1.4985,-0.0800151,0.0398315,1.4985,0.0702215,
11.0494,0.0464402,-0.679112,1.4984,-0.0783443,-0.695784,1.4984,0.0717325,0.0246622,1.4985,-0.0800175,0.0398322,1.4985,0.0702186,
11.0595,0.0463148,-0.679112,1.4984,-0.0783463,-0.695785,1.4984,0.0717304,0.0246577,1.4985,-0.0800199,0.039833,1.4985,0.0702157,
11.0696,0.0462418,-0.679112,1.4984,-0.0783485,-0.695785,1.4984,0.0717283,0.0246536,1.4985,-0.0800222,0.0398337,1.4985,0.0702128,
11.0797,0.0463167,-0.679113,1.4984,-0.0783507,-0.695786,1.4984,0.071726,0.0246498,1.4985,-0.0800245,0.0398344,1.4985,0.0702101,
11.0898,0.0465735,-0.679113,1.4984,-0.0783528,-0.695786,1.4984,0.0717239,0.0246463,1.4985,-0.0800268,0.0398351,1.4985,0.0702073,
