CombinedSpineCont... started logging at time 09072018_155508 with 4 abstract markers.
time (sec),rot vert pos (rad),0_abstractMarker((0.5  0.5  0.5)).X,0_abstractMarker((0.5  0.5  0.5)).Y,0_abstractMarker((0.5  0.5  0.5)).Z,1_abstractMarker((0.2  0.7  0.2)).X,1_abstractMarker((0.2  0.7  0.2)).Y,1_abstractMarker((0.2  0.7  0.2)).Z,2_abstractMarker((0.5  0.2  0)).X,2_abstractMarker((0.5  0.2  0)).Y,2_abstractMarker((0.5  0.2  0)).Z,3_abstractMarker((0  0.7  0.7)).X,3_abstractMarker((0  0.7  0.7)).Y,3_abstractMarker((0  0.7  0.7)).Z,
26.5226,0.475789,-0.620728,1.50272,-0.0693407,-0.652611,1.50002,0.0782303,-0.0165397,1.50001,-0.0662082,0.00819804,1.50001,0.0827517,
26.5327,0.476672,-0.620773,1.50287,-0.0693519,-0.65263,1.50002,0.0782216,-0.0165337,1.50001,-0.0662009,0.00822185,1.50001,0.082756,
26.5428,0.477576,-0.620816,1.50303,-0.0693626,-0.65265,1.50002,0.0782128,-0.0165272,1.50001,-0.0661933,0.00824514,1.50001,0.0827608,
26.5529,0.478501,-0.620858,1.50319,-0.0693729,-0.65267,1.50002,0.078204,-0.0165214,1.50001,-0.0661861,0.00826925,1.50001,0.0827649,
26.563,0.479446,-0.620901,1.50336,-0.0693828,-0.65269,1.50002,0.0781953,-0.0165157,1.50001,-0.0661791,0.00829318,1.50001,0.082769,
26.5731,0.480413,-0.620944,1.50354,-0.0693924,-0.65271,1.50002,0.0781865,-0.0165086,1.50001,-0.0661711,0.008315,1.50001,0.0827745,
26.5832,0.481403,-0.620989,1.50372,-0.069402,-0.652731,1.50002,0.0781779,-0.0165034,1.50001,-0.0661643,0.00833932,1.50001,0.0827781,
26.5933,0.48241,-0.621037,1.5039,-0.0694115,-0.652752,1.50002,0.0781693,-0.016498,1.50001,-0.0661573,0.00836346,1.50001,0.0827819,
26.6034,0.483435,-0.621087,1.5041,-0.0694211,-0.652773,1.50002,0.0781608,-0.0164934,1.50001,-0.066151,0.00838837,1.50001,0.0827849,
26.6135,0.484474,-0.62114,1.5043,-0.0694306,-0.652794,1.50002,0.0781524,-0.0164887,1.50001,-0.0661445,0.00841325,1.50001,0.082788,
26.6236,0.485528,-0.621196,1.5045,-0.0694402,-0.652816,1.50002,0.0781441,-0.0164845,1.50001,-0.0661384,0.00843842,1.50001,0.0827906,
26.6337,0.486597,-0.621255,1.50472,-0.0694497,-0.652838,1.50003,0.0781359,-0.0164797,1.50001,-0.0661318,0.00846301,1.50001,0.0827938,
26.6438,0.487679,-0.621317,1.50494,-0.069459,-0.652861,1.50003,0.0781278,-0.0164753,1.50001,-0.0661257,0.00848793,1.50001,0.0827966,
26.6539,0.488774,-0.621382,1.50516,-0.0694682,-0.652884,1.50003,0.0781199,-0.0164707,1.50001,-0.0661192,0.00851262,1.50001,0.0827997,
26.664,0.489882,-0.621449,1.5054,-0.0694772,-0.652907,1.50003,0.0781121,-0.0164667,1.50001,-0.0661132,0.00853785,1.50001,0.0828021,
26.6741,0.490999,-0.62152,1.50564,-0.0694859,-0.652931,1.50003,0.0781045,-0.0164625,1.50001,-0.0661071,0.00856301,1.50001,0.0828047,
26.6842,0.492128,-0.621592,1.50588,-0.0694942,-0.652955,1.50003,0.078097,-0.0164584,1.50001,-0.0661009,0.00858809,1.50001,0.0828074,
26.6943,0.493266,-0.621667,1.50613,-0.0695021,-0.652979,1.50003,0.0780897,-0.0164545,1.50001,-0.0660949,0.00861358,1.50001,0.0828098,
26.7044,0.494413,-0.621744,1.50639,-0.0695095,-0.653004,1.50003,0.0780825,-0.0164514,1.50001,-0.0660892,0.00863987,1.50001,0.0828115,
26.7145,0.495567,-0.621823,1.50666,-0.0695164,-0.653029,1.50004,0.0780755,-0.0164483,1.50001,-0.0660836,0.00866622,1.50001,0.0828132,
26.7246,0.49673,-0.621904,1.50693,-0.0695227,-0.653054,1.50004,0.0780686,-0.0164447,1.50001,-0.0660776,0.00869205,1.50001,0.0828155,
26.7347,0.497903,-0.621985,1.5072,-0.0695282,-0.653079,1.50004,0.0780618,-0.0164416,1.50001,-0.0660721,0.00871833,1.50001,0.082817,
26.7448,0.499085,-0.622069,1.50749,-0.0695331,-0.653105,1.50004,0.0780552,-0.0164379,1.50001,-0.0660659,0.00874388,1.50001,0.0828196,
26.7549,0.500276,-0.622153,1.50777,-0.0695372,-0.653131,1.50004,0.0780487,-0.0164347,1.50001,-0.0660601,0.00876981,1.50001,0.0828215,
26.765,0.501477,-0.622238,1.50806,-0.0695406,-0.653157,1.50004,0.0780422,-0.0164312,1.50001,-0.0660542,0.00879552,1.50001,0.0828236,
26.7751,0.502686,-0.622325,1.50836,-0.0695432,-0.653184,1.50005,0.078036,-0.0164294,1.50001,-0.0660497,0.00882314,1.50001,0.0828238,
26.7852,0.503903,-0.622412,1.50866,-0.069545,-0.65321,1.50005,0.0780298,-0.016427,1.50001,-0.0660447,0.00885029,1.50001,0.0828245,
26.7953,0.505127,-0.6225,1.50896,-0.069546,-0.653237,1.50005,0.0780237,-0.0164248,1.50001,-0.0660399,0.00887737,1.50001,0.0828252,
