CombinedSpineCont... started logging at time 09072018_121617 with 4 abstract markers.
time (sec),rot vert pos (rad),0_abstractMarker((0.5  0.5  0.5)).X,0_abstractMarker((0.5  0.5  0.5)).Y,0_abstractMarker((0.5  0.5  0.5)).Z,1_abstractMarker((0.2  0.7  0.2)).X,1_abstractMarker((0.2  0.7  0.2)).Y,1_abstractMarker((0.2  0.7  0.2)).Z,2_abstractMarker((0.5  0.2  0)).X,2_abstractMarker((0.5  0.2  0)).Y,2_abstractMarker((0.5  0.2  0)).Z,3_abstractMarker((0  0.7  0.7)).X,3_abstractMarker((0  0.7  0.7)).Y,3_abstractMarker((0  0.7  0.7)).Z,
1.2322,0,-0.657522,1.50003,-0.0754135,-0.657323,1.50003,0.0755863,0.0105246,1.50004,-0.0753055,0.0103099,1.50004,0.0756943,
1.2423,0,-0.657527,1.50003,-0.0754115,-0.657335,1.50003,0.0755884,0.0105295,1.50004,-0.0753047,0.0103244,1.50004,0.0756952,
1.2524,0,-0.657533,1.50003,-0.0754098,-0.657348,1.50003,0.0755901,0.0105368,1.50004,-0.0753026,0.010338,1.50004,0.0756972,
1.2625,0,-0.657536,1.50003,-0.0754078,-0.657362,1.50003,0.0755921,0.0105421,1.50004,-0.0753002,0.0103523,1.50004,0.0756997,
1.2726,0,-0.65754,1.50003,-0.0754062,-0.657376,1.50003,0.0755937,0.0105464,1.50004,-0.0752981,0.0103666,1.50004,0.0757018,
1.2827,0,-0.657543,1.50003,-0.0754044,-0.657389,1.50003,0.0755955,0.0105506,1.50004,-0.0752962,0.0103817,1.50004,0.0757037,
1.2928,0,-0.657546,1.50003,-0.0754023,-0.657403,1.50003,0.0755976,0.010557,1.50004,-0.075295,0.0103952,1.50004,0.0757049,
1.3029,0,-0.657549,1.50003,-0.0754004,-0.657416,1.50003,0.0755995,0.0105697,1.50004,-0.0752949,0.0104056,1.50004,0.075705,
1.313,0,-0.657553,1.50003,-0.0753994,-0.657431,1.50003,0.0756005,0.0105833,1.50004,-0.0752979,0.0104089,1.50004,0.075702,
1.3231,0,-0.657557,1.50003,-0.0753971,-0.657444,1.50003,0.0756029,0.0105975,1.50004,-0.0752987,0.0104147,1.50004,0.0757012,
1.3332,0,-0.657567,1.50003,-0.0753967,-0.657454,1.50003,0.0756033,0.0106124,1.50004,-0.0753008,0.0104154,1.50004,0.0756991,
1.3433,0,-0.657581,1.50003,-0.0753984,-0.657456,1.50003,0.0756015,0.0106273,1.50004,-0.0753022,0.0104199,1.50004,0.0756976,
1.3534,0,-0.657595,1.50003,-0.0754001,-0.657459,1.50003,0.0755999,0.0106383,1.50004,-0.0753036,0.0104268,1.50004,0.0756963,
1.3635,0,-0.657607,1.50003,-0.0754024,-0.657464,1.50003,0.0755976,0.0106505,1.50004,-0.0753049,0.0104368,1.50004,0.0756949,
1.3736,0,-0.65762,1.50003,-0.0754029,-0.657472,1.50003,0.075597,0.010661,1.50004,-0.0753038,0.010448,1.50004,0.075696,
1.3837,0,-0.657633,1.50003,-0.0754053,-0.657478,1.50003,0.0755946,0.0106731,1.50004,-0.0753052,0.0104571,1.50004,0.0756946,
1.3938,0,-0.657647,1.50003,-0.0754068,-0.65748,1.50003,0.0755931,0.0106866,1.50004,-0.0753075,0.0104644,1.50004,0.0756923,
1.4039,0,-0.65766,1.50003,-0.0754092,-0.657485,1.50003,0.0755907,0.0107016,1.50004,-0.0753092,0.0104649,1.50004,0.0756906,
1.414,0,-0.657674,1.50003,-0.0754106,-0.657488,1.50003,0.0755893,0.0107167,1.50004,-0.0753112,0.010472,1.50004,0.0756886,
1.4241,0,-0.657687,1.50003,-0.0754126,-0.657489,1.50003,0.0755873,0.0107318,1.50004,-0.0753126,0.0104728,1.50004,0.0756872,
1.4342,0,-0.657701,1.50003,-0.0754149,-0.65749,1.50003,0.075585,0.0107464,1.50004,-0.0753151,0.010474,1.50004,0.0756846,
1.4443,0,-0.657715,1.50003,-0.0754165,-0.657494,1.50003,0.0755833,0.0107612,1.50004,-0.0753174,0.0104752,1.50004,0.0756824,
1.4544,0,-0.657729,1.50003,-0.0754182,-0.657496,1.50003,0.0755816,0.0107761,1.50004,-0.0753192,0.0104761,1.50004,0.0756805,
1.4645,0,-0.657742,1.50003,-0.0754202,-0.6575,1.50003,0.0755796,0.0107898,1.50004,-0.0753217,0.0104797,1.50004,0.0756779,
