CombinedSpineCont... started logging at time 09072018_171249 with 4 abstract markers.
time (sec),rot vert pos (rad),0_abstractMarker((0.5  0.5  0.5)).X,0_abstractMarker((0.5  0.5  0.5)).Y,0_abstractMarker((0.5  0.5  0.5)).Z,1_abstractMarker((0.2  0.7  0.2)).X,1_abstractMarker((0.2  0.7  0.2)).Y,1_abstractMarker((0.2  0.7  0.2)).Z,2_abstractMarker((0.5  0.2  0)).X,2_abstractMarker((0.5  0.2  0)).Y,2_abstractMarker((0.5  0.2  0)).Z,3_abstractMarker((0  0.7  0.7)).X,3_abstractMarker((0  0.7  0.7)).Y,3_abstractMarker((0  0.7  0.7)).Z,
0.9999,0,-0.628686,1.50005,-0.0754597,-0.629111,1.50005,0.0755397,-0.0186117,1.50004,-0.0754757,-0.018189,1.50004,0.0755237,
1.01,0,-0.628692,1.50005,-0.0754593,-0.629116,1.50005,0.0755401,-0.0186056,1.50004,-0.0754758,-0.0181834,1.50004,0.0755236,
1.0201,0,-0.628698,1.50005,-0.075459,-0.629121,1.50005,0.0755404,-0.0185997,1.50004,-0.075476,-0.0181763,1.50004,0.0755234,
1.0302,0,-0.628704,1.50005,-0.0754587,-0.629126,1.50005,0.0755408,-0.0185939,1.50004,-0.0754761,-0.0181691,1.50004,0.0755233,
1.0403,0,-0.628711,1.50005,-0.0754584,-0.629131,1.50005,0.0755411,-0.0185881,1.50004,-0.0754764,-0.0181619,1.50004,0.075523,
1.0504,0,-0.628717,1.50005,-0.075458,-0.629136,1.50005,0.0755415,-0.0185823,1.50004,-0.0754766,-0.0181547,1.50004,0.0755228,
1.0605,0,-0.628723,1.50005,-0.0754576,-0.629141,1.50005,0.0755418,-0.0185766,1.50004,-0.0754768,-0.0181475,1.50004,0.0755226,
1.0706,0,-0.62873,1.50005,-0.0754572,-0.629146,1.50005,0.0755422,-0.0185708,1.50004,-0.0754769,-0.0181404,1.50004,0.0755225,
1.0807,0,-0.628736,1.50005,-0.0754569,-0.629151,1.50005,0.0755425,-0.0185652,1.50004,-0.0754771,-0.0181332,1.50004,0.0755223,
1.0908,0,-0.628742,1.50005,-0.0754565,-0.629156,1.50005,0.075543,-0.0185595,1.50004,-0.0754772,-0.0181262,1.50004,0.0755222,
1.1009,0,-0.628749,1.50005,-0.0754561,-0.629161,1.50005,0.0755433,-0.018554,1.50004,-0.0754772,-0.0181193,1.50004,0.0755222,
1.111,0,-0.628755,1.50005,-0.0754557,-0.629166,1.50005,0.0755438,-0.0185489,1.50004,-0.075477,-0.018113,1.50004,0.0755224,
1.1211,0,-0.628761,1.50005,-0.0754553,-0.629171,1.50005,0.0755441,-0.0185426,1.50004,-0.0754773,-0.0181073,1.50004,0.0755221,
1.1312,0,-0.628768,1.50005,-0.0754548,-0.629176,1.50005,0.0755446,-0.0185357,1.50004,-0.0754771,-0.0181009,1.50004,0.0755223,
1.1413,0,-0.628774,1.50005,-0.0754545,-0.629181,1.50005,0.075545,-0.01853,1.50004,-0.0754769,-0.0180949,1.50004,0.0755224,
1.1514,0,-0.628781,1.50005,-0.075454,-0.629186,1.50005,0.0755454,-0.0185238,1.50004,-0.0754767,-0.018089,1.50004,0.0755227,
1.1615,0,-0.628787,1.50005,-0.0754536,-0.629191,1.50005,0.0755458,-0.0185176,1.50004,-0.0754768,-0.0180833,1.50004,0.0755226,
1.1716,0,-0.628793,1.50005,-0.0754532,-0.629196,1.50005,0.0755463,-0.0185124,1.50004,-0.0754769,-0.0180782,1.50004,0.0755225,
1.1817,0,-0.6288,1.50005,-0.0754528,-0.629201,1.50005,0.0755467,-0.018507,1.50004,-0.0754771,-0.0180728,1.50004,0.0755223,
1.1918,0,-0.628806,1.50005,-0.0754523,-0.629206,1.50005,0.0755471,-0.0185008,1.50004,-0.0754771,-0.0180667,1.50004,0.0755223,
